date,continent,location,total_cases,new_cases,total_deaths,new_deaths,total_tests,new_tests,positive_rate,tests_per_case,total_vaccinations,people_vaccinated,people_fully_vaccinated,hosp_patients,icu_patients,reproduction_rate,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,mortality_rate,case_fatality_rate,vaccination_rate
2022-10-01,Asia,India,3438618,7468,309044,164,31228450,44293,0.40419488,324.109468,31646748,6082134,3230794,69724,10368,0.654834664,50.77118847,225344929,546.1081478,21.95740508,13.82173945,16.8985583,65293.56547,6.509388715,656.5015337,7.272802904,0.08987447864229176,0.02196036422067488,0.026990330010931818
2020-12-18,South America,Japan,7913697,6410,78840,848,36094497,61336,0.624732852,196.2521586,80441432,52208522,2316722,97310,17054,0.631731982,82.36700842,985814466,859.4194369,21.18521658,20.56886549,5.674822,31340.66405,39.4074207,513.2620248,14.23031624,0.00996247392337614,0.13229329173166926,0.052959784828314746
2020-03-09,North America,Canada,2457184,8652,165767,697,94432407,21662,0.889238138,447.1413593,33557900,79019639,6685873,63289,16122,2.018425961,20.24196693,412502041,475.7003817,23.91232829,13.26697281,19.47908698,35539.32003,32.78935366,764.9796393,10.52778428,0.06746218435412245,0.08055940822931114,0.19156181338748818
2022-05-09,Europe,USA,4103022,3764,161297,565,14990214,6408,0.209826583,423.3781335,57783858,22759251,13707035,43547,4594,1.730910904,24.35646178,1012492066,847.1435388,37.44173298,11.3767615,18.79557186,12698.51743,14.25059996,194.124317,11.98744593,0.039311756066626014,0.15010626992561105,0.022478448734826927
2022-11-07,North America,Italy,1418175,6599,348216,294,18804307,40403,0.981877296,120.8121359,62009707,22903319,9683588,2696,14611,1.930243356,78.35731351,67380648,369.7925598,36.09160542,6.794393649,10.40641451,66388.47168,19.56492814,603.7966492,4.992953004,0.24553810354857475,0.0445522048795272,0.3399094499655153
2022-01-18,North America,Italy,3806688,5102,358511,41,31696058,1225,0.701953534,345.8728563,7753653,57773942,35387004,62041,13394,1.870556309,44.2350227,1188252586,183.035113,48.2807248,5.930021279,14.5878295,16252.64378,40.55751156,126.0072057,18.60443215,0.09417924452962785,0.008036064288514309,0.04862092679678797
2020-01-17,Europe,India,7265795,7006,49156,923,59911590,12196,0.496121694,32.58599795,49952914,48990296,469303,19713,1855,0.7686246,40.92358621,1089185898,460.9226039,40.8427892,13.78268855,19.87179327,14897.69877,20.65549735,272.5874364,3.100849966,0.006765398693467129,0.13174421924065088,0.0449788195843865
2022-05-10,Europe,India,3772962,3483,208281,284,12490289,69786,0.430920564,481.5926948,19665209,1813028,60872511,44549,16319,0.803130513,88.70779545,1238393882,503.3722236,28.81917852,11.93723959,9.965668731,7982.427692,37.78866059,324.598171,14.11511537,0.05520357745453042,0.0815389032443296,0.001464015630529415
2021-06-26,North America,Italy,4041776,1994,87453,938,3732622,15372,0.954364616,174.495054,67174947,29139797,64369016,43548,19813,1.004967448,61.01090343,1053242114,483.5993657,24.84488881,16.10648339,4.921776714,32281.80213,14.76028507,402.5790323,17.8320261,0.02163727034848047,0.4704112337011033,0.02766676019945021
2021-02-15,South America,Japan,2727423,8682,158901,386,47467955,17279,0.205724828,415.9213863,76780315,34808215,18813152,52633,14985,1.298201174,80.29091404,899595748,810.2471078,45.48599718,19.23856874,17.75224359,19879.40394,36.24058993,775.709984,2.596392377,0.058260489847009427,0.04445980188896568,0.03869317421451396
2021-11-19,Europe,Canada,5709840,1072,474124,137,91672443,95729,0.311683257,159.215683,93084546,46539275,17632272,96411,10270,2.37835245,80.98388706,753768011,569.032152,33.78872311,5.800136271,11.10024701,52113.88904,23.31987216,147.3209812,1.54628845,0.08303630224314516,0.12779850746268656,0.06174217308354307
2020-09-10,Europe,Canada,5130397,6707,25938,186,48861516,54240,0.307792756,316.3853706,92120569,51731380,23339480,90886,13597,1.847784723,12.00266583,104206382,889.559631,39.60408492,14.92434219,19.77848074,22218.99179,27.26771408,218.288005,7.329921158,0.005055749096999706,0.02773222006858506,0.4964319747709886
2020-04-12,Europe,Italy,3451356,215,59164,909,76214551,92404,0.289006335,491.795396,11326949,11758419,14264160,4641,9880,1.010343869,65.37023965,510147094,519.04364,36.9543082,22.23943788,12.36517863,50733.14806,29.93665562,242.1330583,16.00901073,0.017142247858522853,4.227906976744186,0.023049075724030293
2021-04-17,Asia,India,9520173,7605,447746,715,13596880,38187,0.468538045,438.3749316,29505636,38134087,27529432,71095,16953,0.611968204,95.25163387,338596368,232.4679321,23.22369038,14.10333172,3.501119261,14521.31471,22.52873472,396.7976916,14.62996383,0.047031288191926764,0.09401709401709402,0.1126240285010972
2022-09-03,South America,India,3444084,9915,199271,430,36643118,48481,0.989179233,80.18295495,47988842,67994909,38389960,99564,12886,1.868447862,48.00270896,826662223,138.2008819,21.71175151,15.42484422,11.35935838,16867.64319,23.30678098,142.4899084,16.62098462,0.05785892562434598,0.04336863338376198,0.08225234818792487
2020-10-24,South America,UK,2927109,9784,60282,553,955227,28475,0.888786767,273.7442166,56091480,54530670,24070862,11631,17530,1.750636942,73.21824255,3243645,869.6791927,31.31054569,14.73583681,15.2070562,56626.01707,13.28543103,775.7936826,8.552472356,0.02059438169196979,0.05652085036794767,16.81154072039326
2020-02-21,Europe,Japan,6979451,2606,309945,861,12833377,44552,0.327949568,174.2658911,21547944,41498459,38454799,35816,11966,1.851526837,56.67328999,1026528336,65.61107091,30.84650893,12.79585837,3.442510479,26605.45508,49.28821891,491.8961838,19.88142135,0.04440822064658094,0.3303914044512663,0.04042602385600391
2020-01-15,Asia,India,8519981,8350,402681,415,61042997,67969,0.422870116,217.1694258,34763042,27404774,43026831,2023,6514,1.022359308,20.48459742,88269646,126.4335158,40.21394339,7.202390478,10.02862814,8712.404317,45.2907528,669.300832,7.956015995,0.047263133568020865,0.04970059880239521,0.31046656740868767
2020-10-02,Europe,Canada,7778484,4781,265470,799,30692270,76534,0.669480746,167.5915646,27759964,45443216,6641164,25656,4900,1.533926434,19.51936457,312253529,73.02193373,38.96601227,7.527124314,5.644523408,67336.86255,26.36914138,640.7489014,16.30228083,0.034128758251607896,0.1671198494038904,0.14553307418344663
2021-07-02,Europe,Russia,8503902,3313,396875,425,37627908,96669,0.017151681,167.9796241,40268392,50873075,47688020,86190,12601,1.223405603,43.38331652,327202924,429.4968552,49.06822785,8.581784835,13.93264596,13240.05879,1.731470628,562.5775952,7.665322019,0.046669752308998856,0.12828252339269544,0.1554786686441714
2020-05-18,Asia,Russia,6214624,9968,453505,415,45965380,99605,0.820153659,271.2766219,83121884,47448049,44559294,87253,16411,2.135397878,48.29905738,741726657,537.2894602,45.74298508,20.85129282,19.27487943,11363.60119,8.421398543,733.086593,5.150431656,0.07297384363076512,0.04163322632423756,0.06396972328311507
2022-07-13,South America,Japan,4842611,7763,158666,25,88715056,6858,0.879798057,95.98200456,11680331,79364241,49979510,34842,15301,0.638793324,50.31324426,971520640,29.67598371,34.89747577,10.50664601,13.61794338,25728.36237,42.69676057,731.6685985,7.396712388,0.03276455614543477,0.0032204044828030402,0.08169074102223911
2020-06-18,North America,France,6357182,5939,115819,370,31335729,74486,0.857200334,268.6977126,29295842,10605564,13272756,98086,5349,1.050883579,95.50007575,1313824157,520.4303052,35.00076058,23.96247564,14.81292101,7598.730077,46.54060365,189.4402808,4.660877525,0.018218606923633772,0.06230005051355447,0.008072285734353413
2021-04-06,North America,Russia,4335868,2295,266907,384,41814714,74474,0.375054387,139.4827186,81975891,13151982,33385283,55189,1029,1.705907488,10.02545441,262475807,399.8218766,40.22387687,21.20340333,9.741569307,11737.52994,8.064605229,731.3498094,3.453101525,0.06155791643103526,0.16732026143790849,0.0501074066609118
2022-10-23,Asia,Japan,9814996,5685,481873,55,10307743,25168,0.461999507,144.4914521,91632592,40068699,33903433,45923,6616,0.910447554,38.05267343,673773917,775.9087306,23.42271748,18.69081336,12.57339477,59404.67723,36.72593282,466.7237248,7.91531424,0.04909558801654122,0.009674582233948988,0.059469056294739295
2022-07-07,Asia,Canada,2215167,1696,141900,252,69561414,32099,0.012388322,369.3740145,20961268,49959739,26069858,35080,1996,1.845426872,51.45474351,711463977,831.6570555,49.99671694,19.40787259,12.24558106,12833.97304,31.15116548,287.6487994,3.789089524,0.06405837573419973,0.14858490566037735,0.07022103804982947
2022-04-27,North America,Germany,3886402,1946,309732,633,69191416,71180,0.399395348,14.79680178,6037240,48203586,19643764,3474,17725,0.773545006,96.31127394,67354243,688.117762,35.56424304,5.952644174,15.91330787,8688.450143,15.1692485,525.9503268,10.54424685,0.07969633609698637,0.32528263103802674,0.715672596899352
2020-11-10,North America,Brazil,6545535,2783,273365,105,99159664,61455,0.460426822,190.4728813,83527422,66687602,13280434,79707,15693,0.545624584,50.4314817,791860137,478.76058,47.29714622,16.36778734,17.567498,61717.07004,21.80457018,296.6325199,1.672832298,0.041763583878170384,0.03772906934962271,0.08421638984461217
2022-03-15,Europe,Italy,6842385,3644,404427,129,64631508,54240,0.906974293,203.7671901,51708771,55905806,5593489,3260,18471,2.226989066,77.52757201,178569375,223.9871091,49.02069004,23.8211382,14.26906105,31621.95906,33.86347137,435.3055039,9.195227405,0.059106145006456084,0.0354006586169045,0.3130761139753107
2020-06-03,Asia,Brazil,9078552,5241,13569,848,98983817,74796,0.893987674,242.5550699,97352649,15480079,12811657,60218,374,1.166888803,74.9278108,691186811,848.6437186,37.4492822,5.782203668,19.65674963,11844.24296,5.06479569,671.5064941,19.20210491,0.0014946216092610364,0.16180118298034726,0.022396374979440976
2020-05-16,Europe,Russia,688105,6420,227966,669,99030932,54592,0.966097064,334.5055124,78629585,60013077,28164052,49109,11561,0.813697966,56.64440494,1053320738,348.2524486,23.10045943,10.82033037,17.08090267,41124.7027,9.452132596,122.5385832,7.818053329,0.33129536916604296,0.10420560747663551,0.05697512147529749
2022-07-10,Asia,UK,1989173,7557,37860,375,30121919,47458,0.885104985,184.8433914,46444701,1852021,54030901,5618,3045,0.845418051,13.0703102,1077282112,362.7289683,37.20037425,6.030229843,5.118994732,3863.902951,1.665748613,228.1622941,3.61518532,0.019033035336795744,0.04962286621675268,0.0017191606352412914
2021-10-14,Europe,Japan,3080761,2645,202630,742,31226096,58046,0.008200709,106.5685522,37847367,11320176,36813902,45765,14728,2.271790788,21.875871,1196709394,916.8514317,37.92927311,16.39483156,11.62708177,30489.39627,45.11008627,769.6078726,6.798737877,0.06577271005443136,0.28052930056710773,0.00945941935172943
2022-09-17,Europe,India,1414466,6589,307481,966,17956858,16488,0.641460852,442.4364203,4722408,50572382,40697614,34118,13838,1.808862812,24.01402586,605906403,975.841283,43.6757941,7.324012543,18.35501334,41731.65402,28.69480948,411.5688614,16.03428035,0.217383097225384,0.14660798300197297,0.08346566689112873
2022-06-12,Europe,India,445101,6353,445527,307,72491726,58841,0.068237683,490.5193133,45973362,15325598,2592650,9285,5949,2.412692533,3.865964766,431570444,899.1496468,21.44687801,14.58500312,19.04689277,67041.28209,26.17137179,312.3269711,6.959522822,1.000957086144493,0.04832362663308673,0.035511231626417866
2022-09-26,Europe,Canada,8106609,1932,144587,90,66994650,395,0.272594286,10.00734659,58625100,69381962,24316327,57083,805,2.100080647,37.92180099,26802714,998.2523763,33.98946102,19.39898874,9.463500953,23526.0687,35.31203203,746.2956789,8.286422802,0.017835694308187308,0.046583850931677016,2.5886170333347587
2020-07-12,North America,Japan,7413023,1757,71695,392,15234162,52669,0.578307629,273.2334255,84196062,61470806,11509877,73677,6352,2.03508537,61.05137224,92050221,870.2197555,47.68310775,8.288770699,15.33696905,53788.52566,49.41751118,737.8497377,15.98694381,0.00967149299280469,0.22310756972111553,0.6677963977946343
2022-06-26,North America,Germany,7613269,5085,253078,533,11031140,10845,0.700613818,170.8511896,85187192,42476424,31326575,28352,6470,1.499641319,14.42662987,507247629,707.3139424,49.73897236,20.10728874,9.979273222,10156.28716,8.611864422,130.96972,5.950649389,0.0332416994591942,0.1048180924287119,0.08373902916754689
2020-09-06,Europe,Germany,1105534,5637,242599,801,16211635,36059,0.654632026,138.4947877,40105413,3347891,25179241,44056,278,2.141609797,17.50360098,1020059223,300.8812056,25.74148036,6.204089239,5.102215277,30917.18215,6.655300877,353.7346115,10.08752293,0.21944055994659595,0.14209686003193187,0.003282055516496222
2020-05-26,North America,Germany,9972201,1116,368893,109,77129441,18394,0.049058367,167.8531954,89795893,13074383,30461032,63045,1405,1.325305077,70.69863284,254490402,953.4274784,46.11796978,7.992489605,18.03839218,16396.29636,14.73954325,738.9751548,2.20019934,0.036992134434514504,0.09767025089605735,0.05137475872272778
2020-11-21,Europe,Japan,9613273,492,480443,560,68844305,93993,0.10360387,319.4388782,23808507,31006525,41998483,23707,8979,2.154000994,16.92533888,691256778,877.8605633,24.38751685,10.60220726,18.84320309,34980.28068,45.19720799,225.8403785,4.307341064,0.04997704735941651,1.1382113821138211,0.04485529254369206
2022-07-15,South America,Russia,4353127,8811,155976,640,51585524,45906,0.128586813,95.35800511,7405396,45820473,39768879,22161,7150,2.015482583,13.53355776,628706467,248.3393245,45.23523304,20.92198135,11.58075903,29788.99826,20.57303057,504.7494567,4.979498868,0.03583079473674901,0.07263647713085915,0.07288054983534947
2020-04-13,Asia,Brazil,7315360,7888,191007,584,96760691,59332,0.091414377,456.4303558,61223781,14902636,8386815,67390,17716,1.856877251,97.78418865,990987449,494.2708485,28.31833182,22.00273778,3.311226324,68605.16845,39.67483791,324.5446096,9.808050331,0.026110403315762996,0.07403651115618662,0.015038168258375187
2021-03-17,Europe,India,8073461,6474,305934,339,44637414,37305,0.178234423,233.0572625,88876138,19408524,63432785,18650,8065,1.159432372,1.473528074,657424292,79.35510402,48.78875798,9.407596287,16.87261626,64307.36186,10.14640799,615.5958039,16.59862722,0.03789378557721403,0.052363299351251155,0.029522067006310136
2022-03-27,Asia,USA,498863,9738,330724,564,41492540,42628,0.688487791,162.7884166,74713522,53121123,58491780,16944,12564,1.761423275,32.54081694,676777692,953.7757746,40.86490253,6.915676511,11.10832623,41172.20708,24.68027212,210.7837322,7.735693057,0.6629555609455903,0.05791743684534812,0.07849124406423254
2021-08-04,Europe,France,8756262,4958,468364,978,2961841,21352,0.830837251,382.7656658,64785435,39166216,68351049,7546,19531,1.51357525,3.493666139,600934176,577.0406444,31.97331804,21.95907565,4.275482078,13179.17468,6.373526957,517.2372262,8.2292674,0.053489034476126913,0.1972569584509883,0.06517555094087377
2022-08-25,Asia,India,2676188,9797,5636,355,24523289,86682,0.40881389,8.173332618,37481151,40734445,68457532,54139,7992,1.423085734,83.80481936,919307798,252.7485405,28.4291999,17.98734875,6.219655209,39430.03241,20.64492,100.0059025,6.719100039,0.002105980596280979,0.03623558232111871,0.0443099091388323
2021-08-20,Europe,Germany,3295990,9467,261578,891,14116491,82971,0.692781506,215.9264329,82554104,7727853,67222476,7207,3449,2.480492667,58.35357143,137662794,299.4753205,27.05712582,8.157108728,5.586028784,55653.6772,13.11409834,276.7946289,7.08933004,0.07936249806583151,0.09411640435195943,0.056136104574486555
2022-08-15,North America,Italy,7782937,2743,339273,167,36148291,51993,0.200016261,177.6518005,38106836,67038256,17381718,94804,432,1.50879566,4.795185289,767622976,980.8498089,40.42376981,16.1543357,14.66674073,3623.870726,27.47157979,213.5156481,8.666583607,0.043591898533933915,0.06088224571636894,0.08733226869957576
2022-07-13,Asia,Japan,6526818,7866,396108,556,7993388,39386,0.973280152,169.104955,68365783,65782436,13891978,72022,1009,0.563972411,61.5362154,66881699,619.4581489,46.87373008,22.44742866,8.089961379,30948.02506,39.02031065,246.8814984,18.08866239,0.060689297602599,0.0706839562674803,0.9835640688493873
2022-03-19,Europe,Canada,9881393,7160,283816,451,89654284,56624,0.349997523,168.535681,93836954,6451998,55694254,31222,7279,1.752935738,12.30963926,1000338088,426.4762929,42.64825909,6.390298841,5.170738794,3942.637123,46.91851857,702.2984046,1.463146482,0.028722266182510905,0.06298882681564245,0.006449817394136851
2022-02-23,North America,UK,9185687,5451,267956,904,91583204,57065,0.845866906,15.63568887,75314714,49878074,54821121,29121,12041,1.95602169,49.57326077,441892036,504.8470072,45.04374614,6.674424673,18.60003005,17833.09769,14.19213906,740.3576098,12.86712126,0.029171035329202923,0.16584113006787746,0.11287389211965794
2021-08-29,Europe,Canada,5491590,5258,227693,104,75989985,85504,0.945366373,76.0582015,65183537,65743506,54576325,84303,5191,2.270367739,66.94129145,418546417,107.5645717,43.44151303,10.47215521,19.261028,7355.911512,37.15658479,628.5221011,17.8659752,0.04146212663363434,0.0197793837961202,0.1570757825887684
2022-06-02,Europe,India,6512440,8548,654,149,80028516,8539,0.864713963,70.94257966,88846748,66393534,59589258,38915,8508,1.765369453,14.85070328,861165251,84.27253247,49.37442999,18.04524651,5.355789837,67279.90147,44.27961686,513.0745709,8.922241703,0.0001004231900792944,0.01743097800655124,0.07709732124339977
